Price,Day,Month,Year,Price_lag1,Price_lag7,Price_rolling_mean7
0.110154905335628,19,11,1997,0.111876075731497,0.123350545037292,0.121137611671175
0.0986804360298336,20,11,1997,0.110154905335628,0.12679288582903,0.117121547414146
0.0883534136546185,21,11,1997,0.0986804360298336,0.12794033275961,0.11146627325629
0.0906483075157774,24,11,1997,0.0883534136546185,0.12736660929432,0.106220801573642
0.0837636259323006,25,11,1997,0.0906483075157774,0.126219162363741,0.100155724940579
0.0831899024670109,26,11,1997,0.0837636259323006,0.117613310384395,0.0952380952380952
0.0843373493975904,1,12,1997,0.0831899024670109,0.111876075731497,0.0913039914761085
0.0895008605851979,2,12,1997,0.0843373493975904,0.110154905335628,0.0883534136546185
0.0849110728628801,3,12,1997,0.0895008605851979,0.0986804360298336,0.0863863617736251
0.0820424555364314,4,12,1997,0.0849110728628801,0.0883534136546185,0.0854847963281698
0.0786001147446931,5,12,1997,0.0820424555364314,0.0906483075157774,0.0837636259323006
0.0717154331612163,8,12,1997,0.0786001147446931,0.0837636259323006,0.0820424555364314
0.074584050487665,9,12,1997,0.0717154331612163,0.0831899024670109,0.0808130481108106
0.0803212851405623,10,12,1997,0.074584050487665,0.0843373493975904,0.0802393246455209
0.0717154331612163,11,12,1997,0.0803212851405623,0.0895008605851979,0.0776985492992378
0.0717154331612163,12,12,1997,0.0717154331612163,0.0849110728628801,0.0758134579132858
0.0688468158347677,15,12,1997,0.0717154331612163,0.0820424555364314,0.0739283665273338
0.0711417096959266,16,12,1997,0.0688468158347677,0.0786001147446931,0.0728628800917958
0.0763052208835341,17,12,1997,0.0711417096959266,0.0717154331612163,0.0735185640521269
0.0757314974182444,18,12,1997,0.0763052208835341,0.074584050487665,0.0736824850422097
0.0768789443488239,19,12,1997,0.0757314974182444,0.0803212851405623,0.0731907220719613
0.0751577739529547,22,12,1997,0.0768789443488239,0.0717154331612163,0.0736824850422097
0.0682730923694779,23,12,1997,0.0751577739529547,0.0717154331612163,0.0731907220719613
0.0579460699942628,24,12,1997,0.0682730923694779,0.0688468158347677,0.0716334726661749
0.0648307515777395,26,12,1997,0.0579460699942628,0.0711417096959266,0.0707319072207196
0.0734366035570855,29,12,1997,0.0648307515777395,0.0763052208835341,0.0703221047455127
0.0699942627653471,30,12,1997,0.0734366035570855,0.0757314974182444,0.0695024997950988
0.0699942627653471,31,12,1997,0.0699942627653471,0.0768789443488239,0.0685189738546021
0.0636833046471601,2,1,1998,0.0699942627653471,0.0751577739529547,0.0668797639537743
0.057372346528973,5,1,1998,0.0636833046471601,0.0682730923694779,0.0653225145479879
0.0636833046471601,6,1,1998,0.057372346528973,0.0579460699942628,0.0661421194984018
0.0619621342512909,7,1,1998,0.0636833046471601,0.0648307515777395,0.0657323170231948
0.0608146873207114,8,1,1998,0.0619621342512909,0.0734366035570855,0.0639291861322842
0.0596672403901319,9,1,1998,0.0608146873207114,0.0699942627653471,0.0624538972215392
0.0550774526678141,12,1,1998,0.0596672403901319,0.0699942627653471,0.0603229243504631
0.0562248995983936,13,1,1998,0.0550774526678141,0.0636833046471601,0.059257437914925
0.057372346528973,14,1,1998,0.0562248995983936,0.057372346528973,0.059257437914925
0.0585197934595525,15,1,1998,0.057372346528973,0.0636833046471601,0.0585197934595525
0.0608146873207114,16,1,1998,0.0585197934595525,0.0619621342512909,0.0583558724694697
0.0613884107860012,20,1,1998,0.0608146873207114,0.0608146873207114,0.0584378329645111
0.0596672403901319,21,1,1998,0.0613884107860012,0.0596672403901319,0.0584378329645111
0.0602409638554217,22,1,1998,0.0596672403901319,0.0550774526678141,0.0591754774198836
0.0625358577165806,23,1,1998,0.0602409638554217,0.0562248995983936,0.0600770428653389
0.0596672403901319,26,1,1998,0.0625358577165806,0.057372346528973,0.0604048848455045
0.0579460699942628,27,1,1998,0.0596672403901319,0.0585197934595525,0.0603229243504631
0.0596672403901319,28,1,1998,0.0579460699942628,0.0608146873207114,0.0601590033603803
0.0585197934595525,29,1,1998,0.0596672403901319,0.0613884107860012,0.0597492008851733
0.0596672403901319,30,1,1998,0.0585197934595525,0.0596672403901319,0.0597492008851733
0.0676993689041882,2,2,1998,0.0596672403901319,0.0602409638554217,0.0608146873207114
0.0699942627653471,3,2,1998,0.0676993689041882,0.0625358577165806,0.0618801737562495
0.0676993689041882,4,2,1998,0.0699942627653471,0.0596672403901319,0.0630276206868289
0.072289156626506,5,2,1998,0.0676993689041882,0.0579460699942628,0.0650766330628637
0.074584050487665,6,2,1998,0.072289156626506,0.0596672403901319,0.0672076059339398
0.0688468158347677,9,2,1998,0.074584050487665,0.0585197934595525,0.0686828948446849
0.0648307515777395,10,2,1998,0.0688468158347677,0.0596672403901319,0.0694205393000574
0.0665519219736087,11,2,1998,0.0648307515777395,0.0676993689041882,0.0692566183099746
0.065978198508319,12,2,1998,0.0665519219736087,0.0699942627653471,0.0686828948446849
0.0671256454388985,13,2,1998,0.065978198508319,0.0676993689041882,0.0686009343496435
0.0648307515777395,17,2,1998,0.0671256454388985,0.072289156626506,0.0675354479141054
0.0654044750430293,18,2,1998,0.0648307515777395,0.074584050487665,0.0662240799934432
